t (s),Vnoisy raw(cm/s)
12.196,5.524884024
12.197,7.519361901
12.198,6.513845298
12.199,5.508334209
12.2,5.502828628
12.201,8.49732855
12.202,7.491833969
12.203,8.48634488
12.204,5.480861277
12.205,5.475383155
12.206,5.469910509
12.207,5.464443333
12.208,5.458981621
12.209,5.453525368
12.21,8.448074568
12.211,5.442629217
12.212,5.437189308
12.213,5.431754836
12.214,5.426325796
12.215,5.420902183
12.216,5.41548399
12.217,5.410071213
12.218,6.404663846
12.219,5.399261883
12.22,5.39386532
12.221,5.388474151
12.222,7.38308837
12.223,5.377707972
12.224,7.372332952
12.225,7.366963305
12.226,8.361599024
12.227,5.356240105
12.228,5.350886542
12.229,5.34553833
12.23,7.340195464
12.231,5.334857937
12.232,5.329525746
12.233,8.324198884
12.234,6.318877346
12.235,5.313561128
12.236,8.308250222
12.237,5.302944625
12.238,5.297644331
12.239,7.292349335
12.24,8.287059631
12.241,5.281775214
12.242,5.276496079
12.243,5.27122222
12.244,6.265953633
12.245,5.260690311
12.246,5.25543225
12.247,5.250179445
12.248,5.24493189
12.249,8.239689579
12.25,6.234452509
12.251,5.229220672
12.252,5.223994066
12.253,6.218772683
12.254,8.213556518
12.255,5.208345568
12.256,5.203139826
12.257,8.197939286
12.258,5.192743945
12.259,5.187553797
12.26,6.182368836
12.261,5.177189057
12.262,6.172014456
12.263,5.166845027
12.264,8.161680764
12.265,6.156521664
12.266,8.151367719
12.267,8.146218926
12.268,5.14107528
12.269,5.135936774
12.27,5.130803404
12.271,8.125675166
12.272,5.120552052
12.273,5.11543406
12.274,8.110321183
12.275,6.105213416
12.276,5.100110754
12.277,5.095013193
12.278,5.089920726
12.279,5.084833349
12.28,5.079751058
12.281,5.074673846
12.282,5.069601708
12.283,6.06453464
12.284,6.059472637
12.285,7.054415693
12.286,5.049363804
12.287,5.044316964
12.288,5.039275169
12.289,6.034238412
12.29,7.02920669
12.291,7.024179997
12.292,5.019158328
12.293,7.014141679
12.294,5.009130043
12.295,5.004123417
12.296,4.999121795
12.297,4.994125172
12.298,4.989133543
12.299,4.984146903
12.3,4.979165247
12.301,5.974188571
12.302,5.969216869
12.303,4.964250135
12.304,4.959288367
12.305,5.954331557
12.306,5.949379702
12.307,4.944432796
12.308,6.939490835
12.309,5.934553813
12.31,7.929621725
12.311,4.924694568
12.312,4.919772335
12.313,4.914855021
12.314,5.909942623
12.315,5.905035134
12.316,4.900132551
12.317,7.895234868
12.318,5.89034208
12.319,4.885454182
12.32,4.88057117
12.321,4.875693038
12.322,6.870819782
12.323,4.865951397
12.324,7.861087878
12.325,6.856229219
12.326,4.851375417
12.327,4.846526467
12.328,7.841682363
12.329,7.836843101
12.33,4.832008675
12.331,4.827179082
12.332,6.822354315
12.333,6.817534371
12.334,4.812719245
12.335,4.807908931
12.336,7.803103426
12.337,4.798302723
12.338,4.793506818
12.339,4.788715708
12.34,4.783929385
12.341,4.779147847
12.342,4.774371088
12.343,6.769599103
12.344,4.764831888
12.345,7.760069438
12.346,4.755311748
12.347,7.750558813
12.348,5.745810629
12.349,4.74106719
12.35,7.736328493
12.351,4.731594532
12.352,5.726865302
12.353,4.722140799
12.354,7.717421019
12.355,4.712705956
12.356,4.707995605
12.357,4.703289963
12.358,4.698589024
12.359,6.693892783
12.36,7.689201237
12.361,5.684514379
12.362,4.679832207
12.363,5.675154713
12.364,7.670481896
12.365,4.665813748
12.366,5.661150266
12.367,7.656491446
12.368,4.651837282
12.369,4.64718777
12.37,4.642542905
12.371,4.637902683
12.372,5.633267098
12.373,4.628636147
12.374,4.624009824
12.375,4.619388126
12.376,4.614771046
12.377,6.610158582
12.378,4.605550728
12.379,5.600947479
12.38,4.596348831
12.381,7.59175478
12.382,4.58716532
12.383,7.582580448
12.384,4.578000158
12.385,6.573424446
12.386,4.568853307
12.387,4.564286738
12.388,5.559724732
12.389,5.555167287
12.39,4.550614396
12.391,6.546066056
12.392,4.541522263
12.393,5.53698301
12.394,4.532448295
12.395,4.527918112
12.396,4.523392457
12.397,4.518871326
12.398,6.514354713
12.399,4.509842615
12.4,4.505335026
12.401,4.500831943
12.402,5.496333361
12.403,4.491839275
12.404,4.487349681
12.405,7.482864574
12.406,4.47838395
12.407,4.473907805
12.408,4.469436133
12.409,5.464968931
12.41,4.460506194
12.411,4.456047917
12.412,4.451594097
12.413,4.447144728
12.414,4.442699806
12.415,4.438259326
12.416,4.433823285
12.417,5.429391678
12.418,4.424964501
12.419,7.420541748
12.42,4.416123416
12.421,7.4117095
12.422,4.407299995
12.423,4.402894898
12.424,7.398494204
12.425,4.394097908
12.426,4.389706007
12.427,4.385318495
12.428,4.380935368
12.429,5.376556623
12.43,7.372182254
12.431,4.367812257
12.432,4.363446628
12.433,4.359085362
12.434,6.354728455
12.435,4.350375904
12.436,4.346027702
12.437,5.341683847
12.438,4.337344333
12.439,4.333009157
12.44,4.328678313
12.441,4.324351799
12.442,4.320029608
12.443,4.315711738
12.444,4.311398183
12.445,7.30708894
12.446,5.302784004
12.447,4.298483371
12.448,4.294187036
12.449,4.289894995
12.45,4.285607244
12.451,4.281323779
12.452,4.277044595
12.453,6.272769689
12.454,5.268499055
12.455,4.264232689
12.456,4.259970588
12.457,4.255712746
12.458,5.251459161
12.459,4.247209827
12.46,6.24296474
12.461,4.238723896
12.462,4.234487291
12.463,7.23025492
12.464,6.226026779
12.465,4.221802865
12.466,7.217583172
12.467,4.213367697
12.468,4.209156435
12.469,4.204949383
12.47,4.200746535
12.471,4.196547888
12.472,6.192353438
12.473,4.18816318
12.474,4.18397711
12.475,4.179795224
12.476,6.175617518
12.477,4.171443988
12.478,5.167274629
12.479,7.163109437
12.48,5.158948409
12.481,5.154791539
12.482,7.150638824
12.483,4.14649026
12.484,5.142345842
12.485,4.138205567
12.486,4.13406943
12.487,4.129937427
12.488,4.125809554
12.489,6.121685806
12.49,4.117566181
12.491,5.113450673
12.492,6.109339278
12.493,4.105231993
12.494,4.101128813
12.495,4.097029734
12.496,4.092934752
12.497,4.088843863
12.498,6.084757063
12.499,4.080674347
12.5,4.076595713
12.501,6.072521155
12.502,4.068450669
12.503,4.064384252
12.504,5.060321899
12.505,4.056263607
12.506,6.052209371
12.507,5.048159187
12.508,4.044113051
12.509,4.040070959
12.51,5.036032908
12.511,4.031998892
12.512,5.027968908
12.513,4.023942953
12.514,4.019921021
12.515,6.01590311
12.516,6.011889214
12.517,4.00787933
12.518,5.003873454
12.519,6.999871581
12.52,3.995873709
12.521,3.991879833
12.522,5.987889948
12.523,3.983904052
12.524,6.979922139
12.525,3.975944206
12.526,3.971970249
12.527,6.968000264
12.528,3.964034247
12.529,5.960072194
12.53,3.956114101
12.531,6.952159965
12.532,4.94820978
12.533,4.944263544
12.534,5.940321252
12.535,5.9363829
12.536,3.932448485
12.537,3.928518002
12.538,6.924591447
12.539,4.920668818
12.54,3.916750108
12.541,3.912835316
12.542,3.908924437
12.543,3.905017466
12.544,4.9011144
12.545,3.897215236
12.546,6.893319969
12.547,6.889428595
12.548,5.88554111
12.549,3.881657511
12.55,3.877777794
12.551,4.873901954
12.552,3.870029989
12.553,5.866161893
12.554,3.862297663
12.555,5.858437296
12.556,3.854580788
12.557,3.850728133
12.558,3.84687933
12.559,3.843034373
12.56,3.83919326
12.561,3.835355986
12.562,3.831522547
12.563,3.827692939
12.564,3.82386716
12.565,3.820045204
12.566,3.816227068
12.567,3.812412748
12.568,4.808602241
12.569,5.804795543
12.57,3.800992649
12.571,3.797193556
12.572,4.79339826
12.573,3.789606758
12.574,3.785819046
12.575,6.782035119
12.576,3.778254974
12.577,3.774478608
12.578,4.770706016
12.579,3.766937194
12.58,3.76317214
12.581,5.759410849
12.582,5.755653317
12.583,5.751899541
12.584,5.748149517
12.585,3.744403241
12.586,6.740660709
12.587,3.736921918
12.588,3.733186864
12.589,3.729455543
12.59,3.725727952
12.591,6.722004086
12.592,3.718283942
12.593,3.714567517
12.594,6.710854806
12.595,4.707145806
12.596,3.703440513
12.597,3.699738924
12.598,5.696041034
12.599,4.69234684
12.6,3.688656339
12.601,6.684969526
12.602,3.681286399
12.603,3.677606952
12.604,4.673931184
12.605,3.670259089
12.606,4.666590664
12.607,4.662925906
12.608,3.659264811
12.609,3.655607375
12.61,6.651953595
12.611,3.648303467
12.612,3.644656987
12.613,4.641014152
12.614,4.637374958
12.615,3.633739401
12.616,3.630107478
12.617,4.626479185
12.618,6.622854518
12.619,4.619233474
12.62,3.61561605
12.621,4.612002241
12.622,5.608392044
12.623,3.604785456
12.624,3.601182472
12.625,3.59758309
12.626,6.593987305
12.627,6.590395114
12.628,5.586806513
12.629,3.5832215
12.63,3.579640069
12.631,5.576062218
12.632,3.572487943
12.633,4.568917241
12.634,5.565350108
12.635,3.56178654
12.636,3.558226533
12.637,6.554670085
12.638,3.551117192
12.639,6.54756785
12.64,6.544022055
12.641,3.540479805
12.642,3.536941094
12.643,3.533405921
12.644,3.529874281
12.645,4.526346171
12.646,6.522821588
12.647,4.519300527
12.648,5.515782986
12.649,3.51226896
12.65,3.508758447
12.651,5.505251442
12.652,3.501747943
12.653,3.498247945
12.654,3.494751445
12.655,3.491258441
12.656,4.487768927
12.657,3.484282902
12.658,3.48080036
12.659,3.4773213
12.66,5.473845717
12.661,6.470373607
12.662,3.466904968
12.663,6.463439796
12.664,3.459978088
12.665,3.456519839
12.666,3.453065047
12.667,3.449613708
12.668,3.446165818
12.669,3.442721375
12.67,3.439280374
12.671,4.435842813
12.672,3.432408688
12.673,3.428977994
12.674,3.42555073
12.675,5.422126892
12.676,3.418706475
12.677,6.415289478
12.678,3.411875895
12.679,3.408465725
12.68,3.405058963
12.681,3.401655606
12.682,5.39825565
12.683,3.394859093
12.684,3.391465931
12.685,3.38807616
12.686,3.384689778
12.687,4.38130678
12.688,6.377927163
12.689,3.374550924
12.69,3.37117806
12.691,4.367808567
12.692,3.364442442
12.693,3.361079681
12.694,5.357720281
12.695,5.354364239
12.696,5.351011552
12.697,4.347662215
12.698,3.344316226
12.699,3.340973581
12.7,3.337634278
12.701,4.334298312
12.702,3.33096568
12.703,3.327636379
12.704,6.324310406
12.705,4.320987757
12.706,4.31766843
12.707,3.314352419
12.708,3.311039724
12.709,3.307730339
12.71,3.304424262
12.711,3.301121489
12.712,3.297822018
12.713,3.294525844
12.714,5.291232965
12.715,3.287943377
12.716,3.284657077
12.717,4.281374062
12.718,3.278094328
12.719,3.274817872
12.72,5.271544691
12.721,4.268274782
12.722,5.26500814
12.723,3.261744764
12.724,6.25848465
12.725,3.255227794
12.726,3.251974193
12.727,3.248723844
12.728,6.245476744
12.729,3.24223289
12.73,3.238992278
12.731,3.235754904
12.732,3.232520767
12.733,4.229289862
12.734,6.226062186
12.735,3.222837736
12.736,3.219616509
12.737,5.216398502
12.738,3.213183711
12.739,3.209972134
12.74,5.206763766
12.741,3.203558605
12.742,3.200356648
12.743,3.197157891
12.744,3.193962331
12.745,3.190769965
12.746,6.18758079
12.747,3.184394802
12.748,3.181211999
12.749,3.178032377
12.75,6.174855933
12.751,3.171682664
12.752,5.168512567
12.753,3.165345638
12.754,3.162181875
12.755,3.159021273
12.756,6.155863831
12.757,3.152709545
12.758,5.149558411
12.759,4.146410427
12.76,6.143265589
12.761,3.140123894
12.762,3.13698534
12.763,3.133849923
12.764,3.130717639
12.765,3.127588486
12.766,3.124462461
12.767,3.12133956
12.768,4.118219781
12.769,5.11510312
12.77,3.111989574
12.771,4.10887914
12.772,4.105771814
12.773,3.102667595
12.774,5.099566478
12.775,5.096468461
12.776,3.09337354
12.777,3.090281713
12.778,3.087192976
12.779,6.084107326
12.78,3.08102476
12.781,3.077945275
12.782,5.074868869
12.783,6.071795537
12.784,6.068725276
12.785,3.065658085
12.786,4.062593959
12.787,3.059532896
12.788,3.056474892
12.789,3.053419945
12.79,6.050368052
12.791,3.047319208
12.792,5.044273412
12.793,4.04123066
12.794,5.03819095
12.795,4.035154277
12.796,3.03212064
12.797,3.029090035
12.798,3.026062459
12.799,3.023037909
12.8,3.020016382
12.801,3.016997875
12.802,4.013982386
12.803,3.01096991
12.804,6.007960445
12.805,5.004953988
12.806,3.001950536
12.807,2.998950086
12.808,2.995952635
12.809,2.992958179
12.81,2.989966717
12.811,2.986978245
12.812,3.98399276
12.813,2.981010258
12.814,2.978030738
12.815,2.975054196
12.816,2.972080629
12.817,2.969110034
12.818,2.966142408
12.819,3.963177748
12.82,2.960216051
12.821,2.957257315
12.822,2.954301536
12.823,3.951348711
12.824,2.948398837
12.825,5.945451912
12.826,2.942507932
12.827,3.939566895
12.828,2.936628798
12.829,5.933693637
12.83,2.930761409
12.831,2.927832113
12.832,5.924905744
12.833,2.9219823
12.834,5.919061779
12.835,2.916144176
12.836,2.913229489
12.837,2.910317716
12.838,4.907408853
12.839,3.904502897
12.84,4.901599846
12.841,2.898699697
12.842,2.895802446
12.843,5.892908091
12.844,2.890016629
12.845,2.887128057
12.846,2.884242372
12.847,4.881359571
12.848,4.878479652
12.849,2.875602611
12.85,2.872728445
12.851,2.869857153
12.852,2.86698873
12.853,2.864123174
12.854,2.861260483
12.855,2.858400652
12.856,2.855543681
12.857,2.852689564
12.858,2.8498383
12.859,3.846989887
12.86,4.84414432
12.861,2.841301597
12.862,2.838461716
12.863,2.835624673
12.864,2.832790465
12.865,2.829959091
12.866,2.827130546
12.867,2.824304829
12.868,2.821481936
12.869,2.818661864
12.87,2.815844611
12.871,2.813030174
12.872,2.81021855
12.873,4.807409736
12.874,5.804603729
12.875,2.801800527
12.876,5.799000127
12.877,2.796202526
12.878,3.793407721
12.879,2.79061571
12.88,2.787826489
12.881,5.785040056
12.882,4.782256408
12.883,4.779475542
12.884,4.776697456
12.885,2.773922146
12.886,4.771149611
12.887,3.768379846
12.888,2.76561285
12.889,2.762848619
12.89,2.760087152
12.891,2.757328444
12.892,2.754572494
12.893,2.751819298
12.894,2.749068855
12.895,3.74632116
12.896,2.743576211
12.897,5.740834006
12.898,2.738094542
12.899,4.735357816
12.9,3.732623826
12.901,3.729892568
12.902,2.72716404
12.903,3.724438239
12.904,2.721715162
12.905,3.718994808
12.906,3.716277172
12.907,5.713562252
12.908,2.710850046
12.909,2.708140551
12.91,2.705433764
12.911,2.702729683
12.912,2.700028304
12.913,2.697329625
12.914,2.694633644
12.915,4.691940357
12.916,2.689249762
12.917,2.686561857
12.918,4.683876638
12.919,2.681194103
12.92,2.678514249
12.921,2.675837073
12.922,3.673162574
12.923,2.670490747
12.924,2.667821591
12.925,2.665155103
12.926,2.66249128
12.927,3.65983012
12.928,2.657171619
12.929,2.654515776
12.93,2.651862587
12.931,2.64921205
12.932,4.646564162
12.933,5.64391892
12.934,4.641276323
12.935,2.638636367
12.936,3.635999049
12.937,2.633364368
12.938,2.63073232
12.939,2.628102902
12.94,3.625476113
12.941,2.622851949
12.942,2.620230408
12.943,2.617611487
12.944,2.614995184
12.945,2.612381496
12.946,2.609770421
12.947,4.607161955
12.948,2.604556096
12.949,5.601952841
12.95,2.599352189
12.951,3.596754136
12.952,2.59415868
12.953,5.591565818
12.954,2.588975548
12.955,2.586387866
12.956,3.583802771
12.957,5.58122026
12.958,3.57864033
12.959,2.576062978
12.96,3.573488203
12.961,2.570916001
12.962,2.56834637
12.963,2.565779307
12.964,2.56321481
12.965,2.560652877
12.966,2.558093504
12.967,5.555536689
12.968,2.55298243
12.969,4.550430723
12.97,2.547881567
12.971,2.545334959
12.972,2.542790897
12.973,2.540249377
12.974,2.537710397
12.975,2.535173955
12.976,2.532640048
12.977,3.530108674
12.978,2.52757983
12.979,5.525053514
12.98,2.522529722
12.981,2.520008453
12.982,5.517489704
12.983,2.514973473
12.984,2.512459757
12.985,2.509948553
12.986,2.507439859
12.987,2.504933672
12.988,2.50242999
12.989,2.499928811
12.99,4.497430132
12.991,2.49493395
12.992,3.492440263
12.993,2.489949069
12.994,2.487460364
12.995,5.484974147
12.996,5.482490415
12.997,2.480009166
12.998,4.477530396
12.999,2.475054104
13,5.472580287
13.001,2.470108943
13.002,2.467640068
13.003,3.465173662
13.004,2.46270972
13.005,2.460248241
13.006,2.457789223
13.007,2.455332662
13.008,2.452878557
13.009,2.450426904
13.01,2.447977702
13.011,2.445530948
13.012,2.443086639
13.013,5.440644774
13.014,5.438205349
13.015,2.435768362
13.016,2.433333811
13.017,2.430901694
13.018,5.428472007
13.019,2.426044749
13.02,5.423619917
13.021,3.421197508
13.022,2.418777521
13.023,4.416359953
13.024,2.4139448
13.025,5.411532062
13.026,3.409121735
13.027,4.406713818
13.028,2.404308307
13.029,3.401905201
13.03,4.399504496
13.031,5.397106191
13.032,2.394710283
13.033,3.392316769
13.034,3.389925648
13.035,5.387536917
13.036,2.385150574
13.037,2.382766615
13.038,2.38038504
13.039,5.378005844
13.04,2.375629027
13.041,5.373254586
13.042,5.370882517
13.043,2.36851282
13.044,5.366145491
13.045,3.363780528
13.046,2.361417929
13.047,2.359057691
13.048,2.356699813
13.049,4.354344291
13.05,5.351991123
13.051,3.349640308
13.052,2.347291842
13.053,2.344945723
13.054,4.34260195
13.055,2.340260519
13.056,5.337921428
13.057,4.335584675
13.058,2.333250258
13.059,4.330918174
13.06,2.328588421
13.061,5.326260996
13.062,4.323935898
13.063,2.321613124
13.064,2.319292671
13.065,2.316974538
13.066,4.314658721
13.067,2.312345219
13.068,3.31003403
13.069,5.30772515
13.07,3.305418579
13.071,2.303114313
13.072,3.300812349
13.073,2.298512687
